ZIP Code	County Name	State Code	State Name	City Name	Source	Success	Error
91310	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91311		CA	California		googlemaps	No	
91313	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91316	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91319	Ventura County	CA	California	Thousand Oaks	googlemaps	Yes	
91320	Ventura County	CA	California	Thousand Oaks	googlemaps	Yes	
91321	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91322	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91324	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91325	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91326	Los Angeles County	CA	California		googlemaps	Yes	
91327	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91328	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91330	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91331	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91333	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91334	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91335	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91337	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91340	Los Angeles County	CA	California	San Fernando	googlemaps	Yes	
91341	Los Angeles County	CA	California	San Fernando	googlemaps	Yes	
91342	Los Angeles County	CA	California	Kagel Canyon	googlemaps	Yes	
91343	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91344	Los Angeles County	CA	California		googlemaps	Yes	
91345	Los Angeles County	CA	California	San Fernando	googlemaps	Yes	
91346	Los Angeles County	CA	California	San Fernando	googlemaps	Yes	
91350	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91351	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91352	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91353	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91354	Los Angeles County	CA	California		googlemaps	Yes	
91355	Los Angeles County	CA	California		googlemaps	Yes	
91356	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91357	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91358	Ventura County	CA	California	Thousand Oaks	googlemaps	Yes	
91359	Ventura County	CA	California	Thousand Oaks	googlemaps	Yes	
91360	Ventura County	CA	California	Thousand Oaks	googlemaps	Yes	
91361		CA	California	Hidden Valley	googlemaps	No	
91362		CA	California	Thousand Oaks	googlemaps	No	
91364	Los Angeles County	CA	California		googlemaps	Yes	
91365	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91367		CA	California		googlemaps	No	
91371	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91372	Los Angeles County	CA	California	Calabasas	googlemaps	Yes	
91376	Los Angeles County	CA	California	Agoura Hills	googlemaps	Yes	
91377	Ventura County	CA	California	Oak Park	googlemaps	Yes	
91380	Los Angeles County	CA	California		googlemaps	Yes	
91381		CA	California		googlemaps	No	
91382	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91383	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91384		CA	California	Santa Clarita	googlemaps	No	
91385	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91386	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91387	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91390	Los Angeles County	CA	California	Santa Clarita	googlemaps	Yes	
91392	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91393	Los Angeles County	CA	California	Glendale	googlemaps	Yes	
91394	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91395	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91396	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91401	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91402	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91403	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91404	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91405	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91406	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91407	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91408	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91409	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91411	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91412	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91413	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91416	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91423	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91426	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91436	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91482	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91499	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91501	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91502	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91503	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91504	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91505	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91506	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91507	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91508	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91510	Los Angeles County	CA	California	Burbank	googlemaps	Yes	
91601	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91602	Los Angeles County	CA	California		googlemaps	Yes	
91603	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91604	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91605	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91606	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91607	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91608	Los Angeles County	CA	California		googlemaps	Yes	
91609	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91610	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91614	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91615	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91617	Los Angeles County	CA	California	Los Angeles	googlemaps	Yes	
91701	San Bernardino County	CA	California	Rancho Cucamonga	googlemaps	Yes	
91702	Los Angeles County	CA	California	Irwindale	googlemaps	Yes	
91706	Los Angeles County	CA	California	Irwindale	googlemaps	Yes	
91708	San Bernardino County	CA	California	Chino	googlemaps	Yes	
91709		CA	California	Chino Hills	googlemaps	No	
91710	San Bernardino County	CA	California	Ontario	googlemaps	Yes	
91711	Los Angeles County	CA	California	Claremont	googlemaps	Yes	
91714	Los Angeles County	CA	California	City of Industry	googlemaps	Yes	
91715	Los Angeles County	CA	California	City of Industry	googlemaps	Yes	
91716	Los Angeles County	CA	California	City of Industry	googlemaps	Yes	
91722	Los Angeles County	CA	California	Covina	googlemaps	Yes	
91723	Los Angeles County	CA	California	Covina	googlemaps	Yes	
91724	Los Angeles County	CA	California	Covina	googlemaps	Yes	
91729	San Bernardino County	CA	California	Rancho Cucamonga	googlemaps	Yes	
91730	San Bernardino County	CA	California	Rancho Cucamonga	googlemaps	Yes	
91731	Los Angeles County	CA	California	El Monte	googlemaps	Yes	
91732	Los Angeles County	CA	California	City of Industry	googlemaps	Yes	
91733	Los Angeles County	CA	California	El Monte	googlemaps	Yes	
91734	Los Angeles County	CA	California	El Monte	googlemaps	Yes	
91735	Los Angeles County	CA	California	El Monte	googlemaps	Yes	
91737	San Bernardino County	CA	California	Rancho Cucamonga	googlemaps	Yes	
91739	San Bernardino County	CA	California		googlemaps	Yes	
91740	Los Angeles County	CA	California	Glendora	googlemaps	Yes	
91741	Los Angeles County	CA	California	Glendora	googlemaps	Yes	
91743	San Bernardino County	CA	California	Ontario	googlemaps	Yes	
91744	Los Angeles County	CA	California	City of Industry	googlemaps	Yes	
91745	Los Angeles County	CA	California	City of Industry	googlemaps	Yes	
91746	Los Angeles County	CA	California	City of Industry	googlemaps	Yes	
91747	Los Angeles County	CA	California	La Puente	googlemaps	Yes	
91748	Los Angeles County	CA	California	City of Industry	googlemaps	Yes	
91750	Los Angeles County	CA	California	La Verne	googlemaps	Yes	
91752	Riverside County	CA	California	Jurupa Valley	googlemaps	Yes	
91754	Los Angeles County	CA	California	Monterey Park	googlemaps	Yes	
91755	Los Angeles County	CA	California	Monterey Park	googlemaps	Yes	
91759		CA	California	Mount Baldy	googlemaps	No	
91761	San Bernardino County	CA	California	Ontario	googlemaps	Yes	
91762	San Bernardino County	CA	California	Ontario	googlemaps	Yes	
91763	San Bernardino County	CA	California	Montclair	googlemaps	Yes	
91764	San Bernardino County	CA	California	Ontario	googlemaps	Yes	
91765		CA	California	Pomona	googlemaps	No	
91766		CA	California	Pomona	googlemaps	No	
91767	Los Angeles County	CA	California	Pomona	googlemaps	Yes	
91768	Los Angeles County	CA	California	Pomona	googlemaps	Yes	
91769	Los Angeles County	CA	California	Pomona	googlemaps	Yes	
91770	Los Angeles County	CA	California	Rosemead	googlemaps	Yes	
91773	Los Angeles County	CA	California	San Dimas	googlemaps	Yes	
91775	Los Angeles County	CA	California	San Gabriel	googlemaps	Yes	
91776	Los Angeles County	CA	California	San Gabriel	googlemaps	Yes	
91778	Los Angeles County	CA	California	San Gabriel	googlemaps	Yes	
91780	Los Angeles County	CA	California	Temple City	googlemaps	Yes	
91784	San Bernardino County	CA	California	Upland	googlemaps	Yes	
91785	San Bernardino County	CA	California	Upland	googlemaps	Yes	
91786	San Bernardino County	CA	California	Upland	googlemaps	Yes	
91788	Los Angeles County	CA	California	Walnut	googlemaps	Yes	
91789	Los Angeles County	CA	California	Walnut	googlemaps	Yes	
91790	Los Angeles County	CA	California	West Covina	googlemaps	Yes	
91791	Los Angeles County	CA	California	West Covina	googlemaps	Yes	
91792	Los Angeles County	CA	California	West Covina	googlemaps	Yes	
91793	Los Angeles County	CA	California	West Covina	googlemaps	Yes	
91801	Los Angeles County	CA	California	Alhambra	googlemaps	Yes	
91802	Los Angeles County	CA	California	Alhambra	googlemaps	Yes	
91803	Los Angeles County	CA	California	Alhambra	googlemaps	Yes	
91804	Los Angeles County	CA	California	Alhambra	googlemaps	Yes	
91896	Los Angeles County	CA	California	Alhambra	googlemaps	Yes	
91899	Los Angeles County	CA	California	Alhambra	googlemaps	Yes	
91901	San Diego County	CA	California	Alpine	googlemaps	Yes	
91902	San Diego County	CA	California	Bonita	googlemaps	Yes	
91903	San Diego County	CA	California	Alpine	googlemaps	Yes	
91905	San Diego County	CA	California	Boulevard	googlemaps	Yes	
91906	San Diego County	CA	California	Campo	googlemaps	Yes	
91908	San Diego County	CA	California	Bonita	googlemaps	Yes	
91910	San Diego County	CA	California	Chula Vista	googlemaps	Yes	
91911	San Diego County	CA	California	Chula Vista	googlemaps	Yes	
91912	San Diego County	CA	California	Chula Vista	googlemaps	Yes	
91913	San Diego County	CA	California	Chula Vista	googlemaps	Yes	
91914	San Diego County	CA	California	Chula Vista	googlemaps	Yes	
91915	San Diego County	CA	California	Chula Vista	googlemaps	Yes	
91916	San Diego County	CA	California	Descanso	googlemaps	Yes	
91917	San Diego County	CA	California	Dulzura	googlemaps	Yes	
91921	San Diego County	CA	California	Chula Vista	googlemaps	Yes	
91931	San Diego County	CA	California	Guatay	googlemaps	Yes	
91932	San Diego County	CA	California	Imperial Beach	googlemaps	Yes	
91933	San Diego County	CA	California	Imperial Beach	googlemaps	Yes	
91934	San Diego County	CA	California	Jacumba Hot Springs	googlemaps	Yes	
91935	San Diego County	CA	California	Jamul	googlemaps	Yes	
91941	San Diego County	CA	California	La Mesa	googlemaps	Yes	
91942	San Diego County	CA	California	La Mesa	googlemaps	Yes	
91943	San Diego County	CA	California	La Mesa	googlemaps	Yes	
91944	San Diego County	CA	California	La Mesa	googlemaps	Yes	
91945	San Diego County	CA	California	Lemon Grove	googlemaps	Yes	
91946	San Diego County	CA	California	Lemon Grove	googlemaps	Yes	
91948	San Diego County	CA	California	Mount Laguna	googlemaps	Yes	
91950	San Diego County	CA	California	Lincoln Acres	googlemaps	Yes	
91951	San Diego County	CA	California	National City	googlemaps	Yes	
91962	San Diego County	CA	California	Pine Valley	googlemaps	Yes	
91963	San Diego County	CA	California	Potrero	googlemaps	Yes	
91976	San Diego County	CA	California	Spring Valley	googlemaps	Yes	
91977	San Diego County	CA	California	Spring Valley	googlemaps	Yes	
91978	San Diego County	CA	California	Spring Valley	googlemaps	Yes	
91979	San Diego County	CA	California	Spring Valley	googlemaps	Yes	
91980	San Diego County	CA	California		googlemaps	Yes	
92003	San Diego County	CA	California	Bonsall	googlemaps	Yes	
92004		CA	California	Borrego Springs	googlemaps	No	
92007	San Diego County	CA	California		googlemaps	Yes	
92008	San Diego County	CA	California	Carlsbad	googlemaps	Yes	
92009	San Diego County	CA	California	Carlsbad	googlemaps	Yes	
92010	San Diego County	CA	California	Carlsbad	googlemaps	Yes	
92011	San Diego County	CA	California	Carlsbad	googlemaps	Yes	
92013	San Diego County	CA	California	Carlsbad	googlemaps	Yes	
92014	San Diego County	CA	California	Del Mar	googlemaps	Yes	
92018	San Diego County	CA	California	Carlsbad	googlemaps	Yes	
92019	San Diego County	CA	California	El Cajon	googlemaps	Yes	
92020	San Diego County	CA	California	El Cajon	googlemaps	Yes	
92021	San Diego County	CA	California	El Cajon	googlemaps	Yes	
92022	San Diego County	CA	California	El Cajon	googlemaps	Yes	
92023	San Diego County	CA	California	Encinitas	googlemaps	Yes	
92024	San Diego County	CA	California	Encinitas	googlemaps	Yes	
92025	San Diego County	CA	California	Escondido	googlemaps	Yes	
92026	San Diego County	CA	California	Escondido	googlemaps	Yes	
92027	San Diego County	CA	California	Escondido	googlemaps	Yes	
92028		CA	California	Fallbrook	googlemaps	No	
92029	San Diego County	CA	California	Elfin Forest	googlemaps	Yes	
92030	San Diego County	CA	California	Escondido	googlemaps	Yes	
92033	San Diego County	CA	California	Escondido	googlemaps	Yes	
92036	San Diego County	CA	California	Julian	googlemaps	Yes	
92037	San Diego County	CA	California		googlemaps	Yes	
92038	San Diego County	CA	California	San Diego	googlemaps	Yes	
92039	San Diego County	CA	California	San Diego	googlemaps	Yes	
92040	San Diego County	CA	California	Lakeside	googlemaps	Yes	
92046	San Diego County	CA	California	Escondido	googlemaps	Yes	
92049	San Diego County	CA	California	Oceanside	googlemaps	Yes	
92051	San Diego County	CA	California	Oceanside	googlemaps	Yes	
92052	San Diego County	CA	California	Oceanside	googlemaps	Yes	
92054	San Diego County	CA	California	Camp Pendleton North	googlemaps	Yes	
92055	San Diego County	CA	California	Camp Pendleton North	googlemaps	Yes	
92056	San Diego County	CA	California	Oceanside	googlemaps	Yes	
92057	San Diego County	CA	California	Oceanside	googlemaps	Yes	
92058	San Diego County	CA	California	Oceanside	googlemaps	Yes	
92059		CA	California	Pala	googlemaps	No	
92060	San Diego County	CA	California	Palomar Mountain	googlemaps	Yes	
92061	San Diego County	CA	California	Pala	googlemaps	Yes	
92064	San Diego County	CA	California	Poway	googlemaps	Yes	
92065	San Diego County	CA	California	Ramona	googlemaps	Yes	
92066	San Diego County	CA	California	Ranchita	googlemaps	Yes	
92067	San Diego County	CA	California	Rancho Santa Fe	googlemaps	Yes	
92068	San Diego County	CA	California	Camp Pendleton North	googlemaps	Yes	
92069	San Diego County	CA	California	San Marcos	googlemaps	Yes	
92070	San Diego County	CA	California	Santa Ysabel	googlemaps	Yes	
92071	San Diego County	CA	California	Santee	googlemaps	Yes	
92072	San Diego County	CA	California	Santee	googlemaps	Yes	
92074	San Diego County	CA	California	Poway	googlemaps	Yes	
92075	San Diego County	CA	California	Solana Beach	googlemaps	Yes	
92078	San Diego County	CA	California	San Marcos	googlemaps	Yes	
92079	San Diego County	CA	California	San Marcos	googlemaps	Yes	
92081	San Diego County	CA	California	Vista	googlemaps	Yes	
92082	San Diego County	CA	California	Valley Center	googlemaps	Yes	
92083	San Diego County	CA	California	Vista	googlemaps	Yes	
92084	San Diego County	CA	California	Vista	googlemaps	Yes	
92085	San Diego County	CA	California	Vista	googlemaps	Yes	
92086		CA	California	Warner Springs	googlemaps	No	
92088	San Diego County	CA	California	Fallbrook	googlemaps	Yes	
92091	San Diego County	CA	California	RCHO SANTA FE	googlemaps	Yes	
92092	San Diego County	CA	California	San Diego	googlemaps	Yes	
92093	San Diego County	CA	California	San Diego	googlemaps	Yes	
92096	San Diego County	CA	California	San Marcos	googlemaps	Yes	
92101	San Diego County	CA	California	San Diego	googlemaps	Yes	
92102	San Diego County	CA	California	San Diego	googlemaps	Yes	
92103	San Diego County	CA	California	San Diego	googlemaps	Yes	
92104	San Diego County	CA	California	San Diego	googlemaps	Yes	
92105	San Diego County	CA	California	San Diego	googlemaps	Yes	
92106	San Diego County	CA	California	San Diego	googlemaps	Yes	
92107	San Diego County	CA	California	San Diego	googlemaps	Yes	
92108	San Diego County	CA	California	San Diego	googlemaps	Yes	
92109	San Diego County	CA	California	San Diego	googlemaps	Yes	
92110	San Diego County	CA	California	San Diego	googlemaps	Yes	
92111	San Diego County	CA	California	San Diego	googlemaps	Yes	
92112	San Diego County	CA	California	San Diego	googlemaps	Yes	
92113	San Diego County	CA	California	San Diego	googlemaps	Yes	
92114	San Diego County	CA	California	San Diego	googlemaps	Yes	
92115	San Diego County	CA	California	San Diego	googlemaps	Yes	
92116	San Diego County	CA	California	San Diego	googlemaps	Yes	
92117	San Diego County	CA	California	San Diego	googlemaps	Yes	
92118	San Diego County	CA	California	Coronado	googlemaps	Yes	
92119	San Diego County	CA	California	San Diego	googlemaps	Yes	
92120	San Diego County	CA	California	San Diego	googlemaps	Yes	
92121	San Diego County	CA	California	San Diego	googlemaps	Yes	
92122	San Diego County	CA	California	San Diego	googlemaps	Yes	
92123	San Diego County	CA	California	San Diego	googlemaps	Yes	
92124	San Diego County	CA	California	San Diego	googlemaps	Yes	
92126	San Diego County	CA	California	San Diego	googlemaps	Yes	
92127	San Diego County	CA	California	San Diego	googlemaps	Yes	
92128	San Diego County	CA	California	San Diego	googlemaps	Yes	
92129	San Diego County	CA	California	San Diego	googlemaps	Yes	
92130	San Diego County	CA	California	San Diego	googlemaps	Yes	
92131	San Diego County	CA	California	San Diego	googlemaps	Yes	
92132	San Diego County	CA	California	San Diego	googlemaps	Yes	
92134	San Diego County	CA	California	San Diego	googlemaps	Yes	
92135	San Diego County	CA	California	San Diego	googlemaps	Yes	
92136	San Diego County	CA	California	San Diego	googlemaps	Yes	
92137	San Diego County	CA	California	San Diego	googlemaps	Yes	
92138	San Diego County	CA	California	San Diego	googlemaps	Yes	
92139	San Diego County	CA	California	San Diego	googlemaps	Yes	
92140	San Diego County	CA	California	San Diego	googlemaps	Yes	
92142	San Diego County	CA	California	San Diego	googlemaps	Yes	
92143	San Diego County	CA	California	San Diego	googlemaps	Yes	
92145	San Diego County	CA	California	San Diego	googlemaps	Yes	
92147	San Diego County	CA	California	San Diego	googlemaps	Yes	
92149	San Diego County	CA	California	San Diego	googlemaps	Yes	
92150	San Diego County	CA	California	San Diego	googlemaps	Yes	
92152	San Diego County	CA	California	San Diego	googlemaps	Yes	
92153	San Diego County	CA	California	San Diego	googlemaps	Yes	
92154	San Diego County	CA	California	San Diego	googlemaps	Yes	
92155	San Diego County	CA	California	San Diego	googlemaps	Yes	
92159	San Diego County	CA	California	San Diego	googlemaps	Yes	
92160	San Diego County	CA	California	San Diego	googlemaps	Yes	
92161	San Diego County	CA	California	San Diego	googlemaps	Yes	
92163	San Diego County	CA	California	San Diego	googlemaps	Yes	
92165	San Diego County	CA	California	San Diego	googlemaps	Yes	
92166	San Diego County	CA	California	San Diego	googlemaps	Yes	
92167	San Diego County	CA	California	San Diego	googlemaps	Yes	
92168	San Diego County	CA	California	San Diego	googlemaps	Yes	
92169	San Diego County	CA	California	San Diego	googlemaps	Yes	
92170	San Diego County	CA	California	San Diego	googlemaps	Yes	
92171	San Diego County	CA	California	San Diego	googlemaps	Yes	
92172	San Diego County	CA	California	San Diego	googlemaps	Yes	
92173	San Diego County	CA	California	San Diego	googlemaps	Yes	
92174	San Diego County	CA	California	San Diego	googlemaps	Yes	
92175	San Diego County	CA	California	San Diego	googlemaps	Yes	
92176	San Diego County	CA	California	San Diego	googlemaps	Yes	
92177	San Diego County	CA	California	San Diego	googlemaps	Yes	
92178	San Diego County	CA	California	Coronado	googlemaps	Yes	
92179	San Diego County	CA	California	San Diego	googlemaps	Yes	
92182	San Diego County	CA	California	San Diego	googlemaps	Yes	
92191	San Diego County	CA	California	San Diego	googlemaps	Yes	
92192	San Diego County	CA	California	San Diego	googlemaps	Yes	
92193	San Diego County	CA	California	San Diego	googlemaps	Yes	
92195	San Diego County	CA	California	San Diego	googlemaps	Yes	
92196	San Diego County	CA	California	San Diego	googlemaps	Yes	
92198	San Diego County	CA	California	San Diego	googlemaps	Yes	
92201	Riverside County	CA	California	Chiriaco Summit	googlemaps	Yes	
92202	Riverside County	CA	California	Indio	googlemaps	Yes	
92203	Riverside County	CA	California	Bermuda Dunes	googlemaps	Yes	
92210	Riverside County	CA	California	Indian Wells	googlemaps	Yes	
92211	Riverside County	CA	California	Palm Desert	googlemaps	Yes	
92220		CA	California	Banning	googlemaps	No	
92222	Imperial County	CA	California	Bard	googlemaps	Yes	
92223	Riverside County	CA	California	Beaumont	googlemaps	Yes	
92225		CA	California	Blythe	googlemaps	No	
92226	Riverside County	CA	California	Blythe	googlemaps	Yes	
92227	Imperial County	CA	California	Brawley	googlemaps	Yes	
92230	Riverside County	CA	California	Cabazon	googlemaps	Yes	
92231	Imperial County	CA	California	Calexico	googlemaps	Yes	
92232	Imperial County	CA	California	Calexico	googlemaps	Yes	
92233	Imperial County	CA	California	Calipatria	googlemaps	Yes	
92234	Riverside County	CA	California	Cathedral City	googlemaps	Yes	
92235	Riverside County	CA	California	Cathedral City	googlemaps	Yes	
92236	Riverside County	CA	California	Coachella	googlemaps	Yes	
92239	Riverside County	CA	California	Eagle Mountain	googlemaps	Yes	
92240	Riverside County	CA	California	Desert Hot Springs	googlemaps	Yes	
92241	Riverside County	CA	California	Desert Hot Springs	googlemaps	Yes	
92242	San Bernardino County	CA	California		googlemaps	Yes	
92243	Imperial County	CA	California	El Centro	googlemaps	Yes	
92244	Imperial County	CA	California	El Centro	googlemaps	Yes	
92247	Riverside County	CA	California	La Quinta	googlemaps	Yes	
92248	Riverside County	CA	California	La Quinta	googlemaps	Yes	
92249	Imperial County	CA	California	Heber	googlemaps	Yes	
92250	Imperial County	CA	California	Holtville	googlemaps	Yes	
92251	Imperial County	CA	California	Imperial	googlemaps	Yes	
92252	San Bernardino County	CA	California	Joshua Tree	googlemaps	Yes	
92253	Riverside County	CA	California	La Quinta	googlemaps	Yes	
92254	Riverside County	CA	California	Mecca	googlemaps	Yes	
92255	Riverside County	CA	California	Palm Desert	googlemaps	Yes	
92256	San Bernardino County	CA	California	Morongo Valley	googlemaps	Yes	
92257		CA	California	Niland	googlemaps	No	
92258	Riverside County	CA	California	NO PALM SPRINGS	googlemaps	Yes	
92259	Imperial County	CA	California	Ocotillo	googlemaps	Yes	
92260	Riverside County	CA	California	Palm Desert	googlemaps	Yes	
92261	Riverside County	CA	California	Palm Desert	googlemaps	Yes	
92262	Riverside County	CA	California	Palm Springs	googlemaps	Yes	
92263	Riverside County	CA	California	Palm Springs	googlemaps	Yes	
92264	Riverside County	CA	California	Palm Springs	googlemaps	Yes	
92266	Imperial County	CA	California	Palo Verde	googlemaps	Yes	
92267	San Bernardino County	CA	California	Parker Dam	googlemaps	Yes	
92268	San Bernardino County	CA	California	Pioneertown	googlemaps	Yes	
92270	Riverside County	CA	California	Rancho Mirage	googlemaps	Yes	
92273	Imperial County	CA	California	Seeley	googlemaps	Yes	
92274		CA	California	Thermal	googlemaps	No	
92275	Imperial County	CA	California	Salton City	googlemaps	Yes	
92276	Riverside County	CA	California	Thousand Palms	googlemaps	Yes	
92277		CA	California	Twentynine Palms	googlemaps	No	
92278	San Bernardino County	CA	California	Twentynine Palms	googlemaps	Yes	
92280	San Bernardino County	CA	California	Blythe	googlemaps	Yes	
92281	Imperial County	CA	California	Westmorland	googlemaps	Yes	
92282	Riverside County	CA	California	Whitewater	googlemaps	Yes	
92283	Imperial County	CA	California	Felicity	googlemaps	Yes	
92284	San Bernardino County	CA	California	Yucca Valley	googlemaps	Yes	
92285	San Bernardino County	CA	California		googlemaps	Yes	
92286	San Bernardino County	CA	California	Yucca Valley	googlemaps	Yes	
92301		CA	California	El Mirage	googlemaps	No	
92304	San Bernardino County	CA	California	Amboy	googlemaps	Yes	
92305	San Bernardino County	CA	California	Angelus Oaks	googlemaps	Yes	
92307	San Bernardino County	CA	California	Apple Valley	googlemaps	Yes	
92308	San Bernardino County	CA	California		googlemaps	Yes	
92309	San Bernardino County	CA	California	Kelso	googlemaps	Yes	
92310	San Bernardino County	CA	California	Barstow	googlemaps	Yes	
92311	San Bernardino County	CA	California	Barstow	googlemaps	Yes	
92312	San Bernardino County	CA	California	Barstow	googlemaps	Yes	
92313	San Bernardino County	CA	California	Grand Terrace	googlemaps	Yes	
92314	San Bernardino County	CA	California	Big Bear	googlemaps	Yes	
92315	San Bernardino County	CA	California	Big Bear Lake	googlemaps	Yes	
92316	San Bernardino County	CA	California	Bloomington	googlemaps	Yes	
92317	San Bernardino County	CA	California	Lake Arrowhead	googlemaps	Yes	
92318	San Bernardino County	CA	California	Loma Linda	googlemaps	Yes	
92320		CA	California	Calimesa	googlemaps	No	
92321	San Bernardino County	CA	California		googlemaps	Yes	
92322	San Bernardino County	CA	California	Crestline	googlemaps	Yes	
92323	San Bernardino County	CA	California	Cima	googlemaps	Yes	
92324		CA	California	Grand Terrace	googlemaps	No	
92325	San Bernardino County	CA	California	Crestline	googlemaps	Yes	
92327	San Bernardino County	CA	California	Daggett	googlemaps	Yes	
92328	Inyo County	CA	California	DEATH VALLEY	googlemaps	Yes	
92329	San Bernardino County	CA	California	Phelan	googlemaps	Yes	
92331	San Bernardino County	CA	California	Fontana	googlemaps	Yes	
92332	San Bernardino County	CA	California		googlemaps	Yes	
92333	San Bernardino County	CA	California	Fawnskin	googlemaps	Yes	
92334	San Bernardino County	CA	California	Fontana	googlemaps	Yes	
92335	San Bernardino County	CA	California	Fontana	googlemaps	Yes	
92336	San Bernardino County	CA	California	Fontana	googlemaps	Yes	
92337		CA	California	Fontana	googlemaps	No	
92338	San Bernardino County	CA	California	Ludlow	googlemaps	Yes	
92339	San Bernardino County	CA	California	Forest Falls	googlemaps	Yes	
92340	San Bernardino County	CA	California	Hesperia	googlemaps	Yes	
92341	San Bernardino County	CA	California	Green Valley Lake	googlemaps	Yes	
92342	San Bernardino County	CA	California	Helendale	googlemaps	Yes	
92344	San Bernardino County	CA	California	Hesperia	googlemaps	Yes	
92345	San Bernardino County	CA	California	Hesperia	googlemaps	Yes	
92346	San Bernardino County	CA	California	Highland	googlemaps	Yes	
92347	San Bernardino County	CA	California	Hinkley	googlemaps	Yes	
92350	San Bernardino County	CA	California	Loma Linda	googlemaps	Yes	
92352	San Bernardino County	CA	California	Lake Arrowhead	googlemaps	Yes	
92354	San Bernardino County	CA	California	Loma Linda	googlemaps	Yes	
92356	San Bernardino County	CA	California	Lucerne Valley	googlemaps	Yes	
92357	San Bernardino County	CA	California	Loma Linda	googlemaps	Yes	
92358		CA	California	Lytle Creek	googlemaps	No	
92359	San Bernardino County	CA	California	Mentone	googlemaps	Yes	
